1757,10/11/2019 13:55,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,2.1393,< LOD,0.4886,2.316,0.2752,0.1471,0.0511,0.3444,0.0422,0.0657,0.0384,0.3088,0.0188,25.0373,0.1408,< LOD,0.0092,< LOD,0.0112,< LOD,0.0051,0.0154,0.0093,0.2204,0.0195,< LOD,0.0026,< LOD,0.002,< LOD,0.0015,< LOD,0.0012,< LOD,0.0011,< LOD,0.0011,< LOD,0.0004,0.0015,0.0009,0.0127,0.0024,< LOD,0.0014,< LOD,0.0019,< LOD,0.0036,< LOD,0.0027,< LOD,0.0024,< LOD,0.0033,< LOD,0.0041,< LOD,0.004,< LOD,0.0082,< LOD,0.0102,< LOD,0.0049,< LOD,0.0138,< LOD,0.052,0.1003,0.0682,< LOD,0.0357,< LOD,0.0014,< LOD,0.0106,< LOD,0.0026,< LOD,0.001,< LOD,0.0018,< LOD,0.0019,< LOD,0.0007,< LOD,0.0018,< LOD,0.0011,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1758,10/11/2019 13:56,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,2.5368,1.8809,2.6459,0.6019,16.4559,0.6114,0.0467,0.0317,0.9798,0.0512,0.0883,0.0373,2.2048,0.0457,6.6332,0.069,0.1999,0.0138,< LOD,0.0178,< LOD,0.0067,0.0106,0.0074,1.6294,0.0441,< LOD,0.0064,< LOD,0.0016,< LOD,0.001,0.0012,0.0008,< LOD,0.001,< LOD,0.0009,< LOD,0.0004,0.0058,0.0014,0.0195,0.0033,0.0023,0.0019,0.0131,0.0039,< LOD,0.0045,< LOD,0.0033,< LOD,0.0033,< LOD,0.0044,< LOD,0.0023,< LOD,0.0052,< LOD,0.0121,< LOD,0.0031,< LOD,0.0184,< LOD,0.0333,< LOD,0.038,< LOD,0.051,< LOD,0.0058,< LOD,0.0083,< LOD,0.0038,< LOD,0.0014,< LOD,0.0015,< LOD,0.0017,< LOD,0.0034,< LOD,0.0025,< LOD,0.0058,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check
1759,10/11/2019 13:57,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,2.0525,1.3951,0.5458,7.642,0.4305,0.111,0.0492,0.1674,0.036,< LOD,0.0344,0.7492,0.0271,23.9353,0.1374,0.0226,0.0104,< LOD,0.0122,< LOD,0.0051,< LOD,0.0064,0.4579,0.0275,< LOD,0.0034,< LOD,0.0018,< LOD,0.0018,< LOD,0.0015,< LOD,0.0013,< LOD,0.0009,< LOD,0.0004,0.0021,0.0014,0.0135,0.0024,< LOD,0.0011,< LOD,0.0023,< LOD,0.0035,< LOD,0.0025,< LOD,0.0023,< LOD,0.0031,< LOD,0.0049,< LOD,0.0044,< LOD,0.0089,< LOD,0.0094,< LOD,0.0054,< LOD,0.0161,< LOD,0.0623,< LOD,0.0798,< LOD,0.0414,< LOD,0.0029,< LOD,0.0117,< LOD,0.0024,0.003,0.0029,< LOD,0.0013,< LOD,0.0016,< LOD,0.0036,< LOD,0.0008,< LOD,0.0017,< LOD,0.0022,Passed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,,,
1760,10/11/2019 13:57,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,2.4128,1.3364,0.5802,5.8411,0.3951,0.1603,0.0549,0.1361,0.0376,0.0425,0.0381,0.5809,0.0246,27.1874,0.1491,0.032,0.0112,< LOD,0.0149,< LOD,0.0045,0.0228,0.0103,0.5156,0.0302,< LOD,0.0037,< LOD,0.002,< LOD,0.0015,0.004,0.0017,< LOD,0.0012,< LOD,0.0012,< LOD,0.0004,< LOD,0.001,0.0118,0.0023,< LOD,0.0014,< LOD,0.0022,< LOD,0.0035,< LOD,0.0025,< LOD,0.0025,< LOD,0.0035,< LOD,0.0043,< LOD,0.008,< LOD,0.0103,< LOD,0.0051,< LOD,0.0124,< LOD,0.0537,< LOD,0.0714,< LOD,0.0501,< LOD,0.003,< LOD,0.0105,< LOD,0.0013,< LOD,0.0021,< LOD,0.003,< LOD,0.0002,< LOD,0.002,< LOD,0.0024,Passed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check
1761,10/11/2019 13:59,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,3.8752,2.4824,3.5342,0.6879,18.4098,0.6567,0.067,0.0435,0.7168,0.049,0.0936,0.0387,1.7251,0.0415,14.2965,0.1031,0.1722,0.0141,< LOD,0.0188,< LOD,0.0078,0.0455,0.0119,1.6091,0.0473,< LOD,0.0063,< LOD,0.0016,< LOD,0.0012,< LOD,0.0011,< LOD,0.001,< LOD,0.0011,< LOD,0.0004,0.0041,0.0013,0.0123,0.0025,0.0018,0.0016,0.0093,0.0032,< LOD,0.0041,< LOD,0.0032,< LOD,0.0031,< LOD,0.004,< LOD,0.0036,< LOD,0.003,< LOD,0.0064,< LOD,0.0117,< LOD,0.0041,< LOD,0.0178,< LOD,0.0437,< LOD,0.0506,< LOD,0.0452,< LOD,0.0053,< LOD,0.0086,< LOD,0.0013,< LOD,0.0033,< LOD,0.0018,< LOD,0.0013,< LOD,0.0024,< LOD,0.0021,< LOD,0.0021,< LOD,0.0035,Passed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1762,10/11/2019 14:00,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,2.7458,2.456,< LOD,0.5392,4.5209,0.3582,0.1098,0.0524,0.4609,0.0463,0.139,0.041,0.4921,0.0233,25.6062,0.1435,< LOD,0.0108,< LOD,0.0147,< LOD,0.008,0.0288,0.0119,0.8177,0.0376,< LOD,0.0047,< LOD,0.0018,< LOD,0.0015,< LOD,0.0012,< LOD,0.001,< LOD,0.0012,< LOD,0.0004,0.0015,0.0009,0.0105,0.0023,< LOD,0.0014,< LOD,0.0023,< LOD,0.0038,< LOD,0.003,< LOD,0.0025,< LOD,0.0035,< LOD,0.0038,< LOD,0.0075,< LOD,0.0105,< LOD,0.0045,< LOD,0.0121,< LOD,0.0474,0.0641,0.064,0.0504,0.0489,< LOD,0.0045,< LOD,0.0098,< LOD,0.0021,< LOD,0.0011,< LOD,0.0011,0.0034,0.0027,< LOD,0.0003,< LOD,0.0012,< LOD,0.0027,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,,,
1763,10/11/2019 14:00,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,1.8953,0.8049,0.5118,9.5402,0.4716,< LOD,0.0329,2.0544,0.0703,0.6895,0.0501,1.2438,0.0347,8.4763,0.0776,0.1146,0.0126,< LOD,0.0146,< LOD,0.0063,< LOD,0.0072,1.0839,0.0371,< LOD,0.0056,< LOD,0.0013,< LOD,0.0009,0.001,0.0007,< LOD,0.0009,< LOD,0.0008,< LOD,0.0006,0.0034,0.001,0.0296,0.004,< LOD,0.0019,< LOD,0.0035,< LOD,0.0055,< LOD,0.0039,< LOD,0.0034,< LOD,0.0047,< LOD,0.0021,< LOD,0.0045,< LOD,0.0126,< LOD,0.0028,< LOD,0.0136,< LOD,0.027,0.0349,0.0326,< LOD,0.0562,< LOD,0.0051,< LOD,0.0075,< LOD,0.0014,< LOD,0.0015,0.002,0.0017,< LOD,0.0019,< LOD,0.002,< LOD,0.0061,Passed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1764,10/11/2019 14:01,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,1.9924,0.7678,0.5206,9.6513,0.4765,0.0674,0.0364,1.7158,0.0652,0.4432,0.0455,1.297,0.0351,9.4888,0.0823,0.1033,0.0121,< LOD,0.015,< LOD,0.0059,< LOD,0.0064,0.9784,0.0356,< LOD,0.0052,< LOD,0.0013,< LOD,0.0008,< LOD,0.0007,< LOD,0.001,< LOD,0.001,< LOD,0.0004,0.0031,0.001,0.0284,0.0039,< LOD,0.0019,< LOD,0.0035,< LOD,0.0049,< LOD,0.0035,< LOD,0.0033,< LOD,0.0025,< LOD,0.0022,< LOD,0.0049,< LOD,0.0121,< LOD,0.0029,< LOD,0.0143,< LOD,0.03,< LOD,0.0369,< LOD,0.0561,< LOD,0.0057,< LOD,0.0075,< LOD,0.0026,< LOD,0.0043,< LOD,0.0011,< LOD,0.0013,0.0024,0.0021,< LOD,0.0024,< LOD,0.0027,< LOD,0.005,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1765,10/11/2019 14:02,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,2.3899,< LOD,0.5362,2.5414,0.2983,0.1363,0.056,2.0816,0.0768,0.2022,0.0439,0.2671,0.0197,28.1076,0.1539,< LOD,0.0104,< LOD,0.0162,< LOD,0.009,0.0236,0.012,2.6485,0.0689,< LOD,0.0083,< LOD,0.002,< LOD,0.0017,< LOD,0.0013,< LOD,0.0013,< LOD,0.0013,< LOD,0.0004,< LOD,0.0009,0.0141,0.0027,< LOD,0.0013,< LOD,0.0021,< LOD,0.0035,< LOD,0.0026,< LOD,0.0024,< LOD,0.0033,< LOD,0.0041,< LOD,0.0084,< LOD,0.0103,< LOD,0.005,< LOD,0.012,< LOD,0.0546,< LOD,0.0737,< LOD,0.0388,< LOD,0.0028,< LOD,0.0103,< LOD,0.0028,< LOD,0.0019,< LOD,0.0027,0.0056,0.0053,0,0,< LOD,0.0024,< LOD,0.0032,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1766,10/11/2019 14:03,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,1.9759,3.2312,0.6417,18.4922,0.6499,0.0499,0.0337,1.1793,0.0556,0.1597,0.0392,2.2377,0.0466,7.6713,0.0746,0.2356,0.0146,< LOD,0.0183,< LOD,0.0071,0.01,0.0074,1.9172,0.0485,< LOD,0.007,< LOD,0.0013,0.0013,0.001,0.0015,0.0008,< LOD,0.001,0.0012,0.0012,< LOD,0.0005,0.0063,0.0014,0.0234,0.0034,0.0029,0.002,0.0074,0.0036,< LOD,0.005,< LOD,0.0035,< LOD,0.0033,< LOD,0.0029,< LOD,0.0023,< LOD,0.0053,< LOD,0.0128,< LOD,0.0033,< LOD,0.0179,< LOD,0.0345,< LOD,0.0396,< LOD,0.0572,< LOD,0.0061,< LOD,0.0074,< LOD,0.0031,< LOD,0.0016,< LOD,0.0008,0.0018,0.0017,< LOD,0.0028,< LOD,0.0025,< LOD,0.0054,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,,,
1767,10/11/2019 14:04,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,1.9265,1.7978,3.2224,0.6234,17.8961,0.6346,< LOD,0.0311,0.822,0.0479,0.1871,0.0396,2.0687,0.0446,6.8799,0.0703,0.2103,0.0141,< LOD,0.0185,< LOD,0.0068,0.0125,0.0075,1.5885,0.0437,< LOD,0.0062,< LOD,0.0013,< LOD,0.001,0.0009,0.0008,< LOD,0.001,< LOD,0.001,< LOD,0.0003,0.0061,0.0014,0.0204,0.0032,< LOD,0.0019,0.011,0.0038,< LOD,0.0047,< LOD,0.0035,< LOD,0.0034,< LOD,0.0046,< LOD,0.0023,< LOD,0.0053,< LOD,0.0126,< LOD,0.0031,< LOD,0.0188,< LOD,0.0334,< LOD,0.0386,< LOD,0.0481,< LOD,0.0067,< LOD,0.0072,< LOD,0.0023,< LOD,0.0011,< LOD,0.0013,< LOD,0.0029,< LOD,0.0023,< LOD,0.005,Passed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
